IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,114169,,,,,,"114,169",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,114.3,,,,,,114.3,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,116460,,,,,,"116,460",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,116791,,,,,,"116,791",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,116.4,,,,,,116.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,118589,,,,,,"118,589",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,118958,,,,,,"118,958",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,119.8,,,,,,119.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,119.9,,,,,,119.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,12160,,,,,,"12,160",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,12244,,,,,,"12,244",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,12252,,,,,,"12,252",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,12380,,,,,,"12,380",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,12398,,,,,,"12,398",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,12508,,,,,,"12,508",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,12677,,,,,,"12,677",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,12777,,,,,,"12,777",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,12876,,,,,,"12,876",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,12946,,,,,,"12,946",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,12.63,,,,,,12.63,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,NOR,Norway,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,122.8,,,,,,122.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,123333,,,,,,"123,333",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,123.4,,,,,,123.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,124399,,,,,,"124,399",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,125.8,,,,,,125.8,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,126,,,,,,126,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,126834,,,,,,"126,834",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,126.6,,,,,,126.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,127.4,,,,,,127.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,128920,,,,,,"128,920",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,129.1,,,,,,129.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,129.2,,,,,,129.2,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,13417,,,,,,"13,417",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,13559,,,,,,"13,559",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,13565,,,,,,"13,565",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,13931,,,,,,"13,931",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,130.1,,,,,,130.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,134.7,,,,,,134.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,136206,,,,,,"136,206",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,137,,,,,,137,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,138683,,,,,,"138,683",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,14104,,,,,,"14,104",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,14157,,,,,,"14,157",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,14853,,,,,,"14,853",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,140180,,,,,,"140,180",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,142932,,,,,,"142,932",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,142.7,,,,,,142.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,144242,,,,,,"144,242",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,144.1,,,,,,144.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,144.9,,,,,,144.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,145.6,,,,,,145.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,147264,,,,,,"147,264",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,148.4,,,,,,148.4,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,148.9,,,,,,148.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,15,,,,,,15,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,15367,,,,,,"15,367",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,15377,,,,,,"15,377",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,15.77,,,,,,15.77,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,15.77,,,,,,15.77,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,150509,,,,,,"150,509",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,153.6,,,,,,153.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,154429,,,,,,"154,429",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,154.1,,,,,,154.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,156.2,,,,,,156.2,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,156.5,,,,,,156.5,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,157.1,,,,,,157.1,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,158.5,,,,,,158.5,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,16020,,,,,,"16,020",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,16115,,,,,,"16,115",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,16165,,,,,,"16,165",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,16756,,,,,,"16,756",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,16817,,,,,,"16,817",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,16934,,,,,,"16,934",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,160.5,,,,,,160.5,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,161.6,,,,,,161.6,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,162410,,,,,,"162,410",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,163215,,,,,,"163,215",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,164,,,,,,164,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,164004,,,,,,"164,004",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Female,FMLE,Age Group,All age groups (total),YEARSALL,,,,,,,164169,,,,,,"164,169",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,164.7,,,,,,164.7,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Both sexes,BTSX,Age Group,All age groups (total),YEARSALL,,,,,,,164.9,,,,,,164.9,,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Sex,Male,MLE,Age Group,All age groups (total),YEARSALL,,,,,,,17292,,,,,,"17,292",,,EN,2018-08-15T22:00:00.000Z
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,Age Group,< 5 years,YEARSUNDER5,,,,,,,17300,,,,,,"17,300",,,EN,2018-08-15T22:00:00.000Z
